date,station_id,station_name,area_type,PM2_5,PM10,NO2,O3,AQI
2022-10-22,Yuexiu,越秀站,居民区,25.7,50.5,17.5,76.0,87
2022-10-22,Baiyun,白云站,工业区,26.5,41.2,17.5,76.0,88
2022-10-23,Tianhe,天河站,商业区,29.1,45.6,17.5,76.0,92
2022-10-23,Yuexiu,越秀站,居民区,20.0,43.5,17.5,76.0,79
2022-10-23,Baiyun,白云站,工业区,27.7,50.8,17.5,76.0,90
2022-10-24,Tianhe,天河站,商业区,25.3,31.3,17.5,76.0,86
2022-10-24,Yuexiu,越秀站,居民区,26.4,49.9,17.5,76.0,88
2022-10-24,Baiyun,白云站,工业区,36.9,73.0,17.5,76.0,103
2022-10-25,Tianhe,天河站,商业区,23.5,45.7,17.5,76.0,84
2022-10-25,Yuexiu,越秀站,居民区,24.7,37.4,17.5,76.0,85
2022-10-25,Baiyun,白云站,工业区,28.2,42.5,17.5,76.0,90
2022-10-26,Tianhe,天河站,商业区,28.8,43.1,17.5,76.0,91
2022-10-26,Yuexiu,越秀站,居民区,28.6,50.0,17.5,76.0,91
2022-10-26,Baiyun,白云站,工业区,34.5,71.4,17.5,76.0,99
2022-10-27,Tianhe,天河站,商业区,23.4,44.9,17.5,76.0,83
2022-10-27,Yuexiu,越秀站,居民区,27.7,48.9,17.5,76.0,90
2022-10-27,Baiyun,白云站,工业区,47.1,71.2,17.5,76.0,117
2022-10-28,Tianhe,天河站,商业区,29.8,57.6,17.5,76.0,93
2022-10-28,Yuexiu,越秀站,居民区,25.5,54.3,17.5,76.0,86
2022-10-28,Baiyun,白云站,工业区,25.3,42.9,17.5,76.0,86
2022-10-29,Tianhe,天河站,商业区,20.5,38.5,17.5,76.0,79
2022-10-29,Yuexiu,越秀站,居民区,22.9,43.2,17.5,76.0,83
2022-10-29,Baiyun,白云站,工业区,34.0,58.0,17.5,76.0,99
2022-10-30,Tianhe,天河站,商业区,26.5,46.2,17.5,76.0,88
2022-10-30,Yuexiu,越秀站,居民区,23.0,54.3,17.5,76.0,83
2022-10-30,Baiyun,白云站,工业区,32.4,44.0,17.5,76.0,96
2022-10-31,Tianhe,天河站,商业区,21.8,33.8,17.5,76.0,81
2022-10-31,Yuexiu,越秀站,居民区,30.9,57.6,17.5,76.0,94
2022-10-31,Baiyun,白云站,工业区,37.1,64.0,17.5,76.0,103
2022-11-01,Tianhe,天河站,商业区,25.2,43.6,12.0,65.0,86
2022-11-01,Yuexiu,越秀站,居民区,28.6,56.3,12.0,65.0,91
2022-11-01,Baiyun,白云站,工业区,38.7,73.6,12.0,65.0,105
2022-11-02,Tianhe,天河站,商业区,28.3,56.0,12.0,65.0,90
2022-11-02,Yuexiu,越秀站,居民区,30.2,56.6,12.0,65.0,93
2022-11-02,Baiyun,白云站,工业区,43.5,72.4,12.0,65.0,112
2022-11-03,Tianhe,天河站,商业区,23.0,35.9,12.0,65.0,83
2022-11-03,Yuexiu,越秀站,居民区,29.8,42.5,12.0,65.0,93
2022-11-03,Baiyun,白云站,工业区,39.4,70.1,12.0,65.0,106
2022-11-04,Tianhe,天河站,商业区,30.8,51.3,12.0,65.0,94
2022-11-04,Yuexiu,越秀站,居民区,28.1,56.9,12.0,65.0,90
2022-11-04,Baiyun,白云站,工业区,44.5,74.1,12.0,65.0,114
2022-11-05,Tianhe,天河站,商业区,27.1,50.3,12.0,65.0,89
2022-11-05,Yuexiu,越秀站,居民区,30.6,53.5,12.0,65.0,94
2022-11-05,Baiyun,白云站,工业区,44.0,62.5,12.0,65.0,113
2022-11-06,Tianhe,天河站,商业区,24.7,46.6,12.0,65.0,85
2022-11-06,Yuexiu,越秀站,居民区,31.0,64.1,12.0,65.0,94
2022-11-06,Baiyun,白云站,工业区,43.5,75.8,12.0,65.0,112
2022-11-07,Tianhe,天河站,商业区,31.5,52.2,12.0,65.0,95
2022-11-07,Yuexiu,越秀站,居民区,33.0,71.4,12.0,65.0,97
2022-11-07,Baiyun,白云站,工业区,43.6,79.4,12.0,65.0,112
2022-11-08,Tianhe,天河站,商业区,25.0,37.4,12.0,65.0,86
2022-11-08,Yuexiu,越秀站,居民区,30.3,47.8,12.0,65.0,93
2022-11-08,Baiyun,白云站,工业区,32.5,50.7,12.0,65.0,96
2022-11-09,Tianhe,天河站,商业区,24.5,44.0,12.0,65.0,85
2022-11-09,Yuexiu,越秀站,居民区,30.2,50.7,12.0,65.0,93
2022-11-09,Baiyun,白云站,工业区,42.8,75.2,12.0,65.0,111
2022-11-10,Tianhe,天河站,商业区,23.2,42.9,12.0,65.0,83
2022-11-10,Yuexiu,越秀站,居民区,37.5,70.0,12.0,65.0,104
2022-11-10,Baiyun,白云站,工业区,34.9,52.1,12.0,65.0,100
2022-11-11,Tianhe,天河站,商业区,25.5,47.0,12.0,65.0,86
2022-11-11,Yuexiu,越秀站,居民区,27.3,40.0,12.0,65.0,89
2022-11-11,Baiyun,白云站,工业区,32.2,67.3,12.0,65.0,96
2022-11-12,Tianhe,天河站,商业区,32.0,51.9,12.0,65.0,96
2022-11-12,Yuexiu,越秀站,居民区,31.9,49.9,12.0,65.0,96
2022-11-12,Baiyun,白云站,工业区,44.6,82.5,12.0,65.0,114
2022-11-13,Tianhe,天河站,商业区,30.1,43.8,12.0,65.0,93
2022-11-13,Yuexiu,越秀站,居民区,31.9,57.4,12.0,65.0,96
2022-11-13,Baiyun,白云站,工业区,41.6,82.5,12.0,65.0,109
2022-11-14,Tianhe,天河站,商业区,26.6,44.7,12.0,65.0,88
2022-11-14,Yuexiu,越秀站,居民区,32.4,57.9,12.0,65.0,96
2022-11-14,Baiyun,白云站,工业区,32.0,51.8,12.0,65.0,96
2022-11-15,Tianhe,天河站,商业区,20.5,34.8,12.0,65.0,79
2022-11-15,Yuexiu,越秀站,居民区,33.8,62.0,12.0,65.0,98
2022-11-15,Baiyun,白云站,工业区,33.9,66.6,12.0,65.0,98
2022-11-16,Tianhe,天河站,商业区,23.1,41.9,12.0,65.0,83
2022-11-16,Yuexiu,越秀站,居民区,28.2,55.1,12.0,65.0,90
2022-11-16,Baiyun,白云站,工业区,28.2,45.9,12.0,65.0,90
2022-11-17,Tianhe,天河站,商业区,19.9,34.7,12.0,65.0,78
2022-11-17,Yuexiu,越秀站,居民区,34.2,58.2,12.0,65.0,99
2022-11-17,Baiyun,白云站,工业区,34.1,67.2,12.0,65.0,99
2022-11-18,Tianhe,天河站,商业区,30.6,54.5,12.0,65.0,94
2022-11-18,Yuexiu,越秀站,居民区,31.9,50.6,12.0,65.0,96
2022-11-18,Baiyun,白云站,工业区,44.5,99.2,12.0,65.0,114
2022-11-19,Tianhe,天河站,商业区,28.4,39.3,12.0,65.0,91
2022-11-19,Yuexiu,越秀站,居民区,26.5,51.0,12.0,65.0,88
2022-11-19,Baiyun,白云站,工业区,34.5,71.0,12.0,65.0,99
2022-11-20,Tianhe,天河站,商业区,28.7,47.5,12.0,65.0,91
2022-11-20,Yuexiu,越秀站,居民区,29.1,47.2,12.0,65.0,92
2022-11-20,Baiyun,白云站,工业区,35.9,60.6,12.0,65.0,101
2022-11-21,Tianhe,天河站,商业区,31.0,68.9,12.0,65.0,94
2022-11-21,Yuexiu,越秀站,居民区,22.8,32.2,12.0,65.0,83
2022-11-21,Baiyun,白云站,工业区,35.5,53.1,12.0,65.0,101
2022-11-22,Tianhe,天河站,商业区,26.5,51.7,12.0,65.0,88
2022-11-22,Yuexiu,越秀站,居民区,35.5,65.3,12.0,65.0,101
2022-11-22,Baiyun,白云站,工业区,35.8,50.3,12.0,65.0,101
2022-11-23,Tianhe,天河站,商业区,26.4,48.0,12.0,65.0,88
2022-11-23,Yuexiu,越秀站,居民区,31.8,52.7,12.0,65.0,95
2022-11-23,Baiyun,白云站,工业区,34.5,51.9,12.0,65.0,99
2022-11-24,Tianhe,天河站,商业区,17.3,27.3,12.0,65.0,75
2022-11-24,Yuexiu,越秀站,居民区,22.1,41.4,12.0,65.0,82
2022-11-24,Baiyun,白云站,工业区,34.0,57.6,12.0,65.0,99
2022-11-25,Tianhe,天河站,商业区,22.5,25.9,12.0,65.0,82
2022-11-25,Yuexiu,越秀站,居民区,35.5,56.8,12.0,65.0,101
2022-11-25,Baiyun,白云站,工业区,34.6,52.2,12.0,65.0,99
2022-11-26,Tianhe,天河站,商业区,30.2,55.2,12.0,65.0,93
2022-11-26,Yuexiu,越秀站,居民区,25.4,43.7,12.0,65.0,86
2022-11-26,Baiyun,白云站,工业区,46.2,82.4,12.0,65.0,116
2022-11-27,Tianhe,天河站,商业区,25.6,41.3,12.0,65.0,87
2022-11-27,Yuexiu,越秀站,居民区,20.7,36.7,12.0,65.0,80
2022-11-27,Baiyun,白云站,工业区,38.7,78.1,12.0,65.0,105
2022-11-28,Tianhe,天河站,商业区,17.5,27.5,12.0,65.0,75
2022-11-28,Yuexiu,越秀站,居民区,26.4,47.6,12.0,65.0,88
2022-11-28,Baiyun,白云站,工业区,36.1,64.1,12.0,65.0,102
2022-11-29,Tianhe,天河站,商业区,28.0,45.3,12.0,65.0,90
2022-11-29,Yuexiu,越秀站,居民区,33.0,62.3,12.0,65.0,97
2022-11-29,Baiyun,白云站,工业区,35.1,74.4,12.0,65.0,100
2022-11-30,Tianhe,天河站,商业区,32.5,64.5,12.0,65.0,96
2022-11-30,Yuexiu,越秀站,居民区,15.9,33.5,12.0,65.0,73
2022-11-30,Baiyun,白云站,工业区,41.3,90.9,12.0,65.0,109
2022-12-01,Tianhe,天河站,商业区,35.6,75.3,10.0,50.0,101
2022-12-01,Yuexiu,越秀站,居民区,37.3,77.3,10.0,50.0,103
2022-12-01,Baiyun,白云站,工业区,54.6,100.6,10.0,50.0,128
2022-12-02,Tianhe,天河站,商业区,22.9,39.9,10.0,50.0,83
2022-12-02,Yuexiu,越秀站,居民区,34.9,63.4,10.0,50.0,100
2022-12-02,Baiyun,白云站,工业区,34.1,50.3,10.0,50.0,99
2022-12-03,Tianhe,天河站,商业区,26.7,52.3,10.0,50.0,88
2022-12-03,Yuexiu,越秀站,居民区,40.8,81.0,10.0,50.0,108
2022-12-03,Baiyun,白云站,工业区,48.7,86.8,10.0,50.0,120
2022-12-04,Tianhe,天河站,商业区,22.2,37.9,10.0,50.0,82
2022-12-04,Yuexiu,越秀站,居民区,31.7,53.9,10.0,50.0,95
2022-12-04,Baiyun,白云站,工业区,42.3,80.0,10.0,50.0,110
2022-12-05,Tianhe,天河站,商业区,33.8,59.0,10.0,50.0,98
2022-12-05,Yuexiu,越秀站,居民区,23.6,40.2,10.0,50.0,84
2022-12-05,Baiyun,白云站,工业区,42.3,86.4,10.0,50.0,110
2022-12-06,Tianhe,天河站,商业区,27.4,52.2,10.0,50.0,89
2022-12-06,Yuexiu,越秀站,居民区,34.4,62.3,10.0,50.0,99
2022-12-06,Baiyun,白云站,工业区,47.9,79.8,10.0,50.0,118
2022-12-07,Tianhe,天河站,商业区,27.4,49.3,10.0,50.0,89
2022-12-07,Yuexiu,越秀站,居民区,29.8,56.7,10.0,50.0,93
2022-12-07,Baiyun,白云站,工业区,37.5,69.2,10.0,50.0,104
2022-12-08,Tianhe,天河站,商业区,29.5,54.5,10.0,50.0,92
2022-12-08,Yuexiu,越秀站,居民区,30.7,53.2,10.0,50.0,94
2022-12-08,Baiyun,白云站,工业区,42.6,78.4,10.0,50.0,111
2022-12-09,Tianhe,天河站,商业区,30.0,64.2,10.0,50.0,93
2022-12-09,Yuexiu,越秀站,居民区,28.1,50.2,10.0,50.0,90
2022-12-09,Baiyun,白云站,工业区,32.1,60.1,10.0,50.0,96
2022-12-10,Tianhe,天河站,商业区,25.0,43.6,10.0,50.0,86
2022-12-10,Yuexiu,越秀站,居民区,31.2,57.8,10.0,50.0,95
2022-12-10,Baiyun,白云站,工业区,38.5,64.7,10.0,50.0,105
2022-12-11,Tianhe,天河站,商业区,36.5,67.7,10.0,50.0,102
2022-12-11,Yuexiu,越秀站,居民区,30.2,52.9,10.0,50.0,93
2022-12-11,Baiyun,白云站,工业区,52.4,91.8,10.0,50.0,125
2022-12-12,Tianhe,天河站,商业区,26.9,44.7,10.0,50.0,88
2022-12-12,Yuexiu,越秀站,居民区,30.3,50.9,10.0,50.0,93
2022-12-12,Baiyun,白云站,工业区,33.9,53.5,10.0,50.0,98
2022-12-13,Tianhe,天河站,商业区,26.3,50.4,10.0,50.0,88
2022-12-13,Yuexiu,越秀站,居民区,31.1,54.7,10.0,50.0,94
2022-12-13,Baiyun,白云站,工业区,50.0,103.0,10.0,50.0,121
2022-12-14,Tianhe,天河站,商业区,28.7,48.1,10.0,50.0,91
2022-12-14,Yuexiu,越秀站,居民区,28.7,55.7,10.0,50.0,91
2022-12-14,Baiyun,白云站,工业区,40.7,70.1,10.0,50.0,108
2022-12-15,Tianhe,天河站,商业区,26.3,43.4,10.0,50.0,88
2022-12-15,Yuexiu,越秀站,居民区,34.6,53.2,10.0,50.0,99
2022-12-15,Baiyun,白云站,工业区,48.3,81.7,10.0,50.0,119
2022-12-16,Tianhe,天河站,商业区,29.3,44.9,10.0,50.0,92
2022-12-16,Yuexiu,越秀站,居民区,32.9,57.1,10.0,50.0,97
2022-12-16,Baiyun,白云站,工业区,41.7,87.3,10.0,50.0,110
2022-12-17,Tianhe,天河站,商业区,30.8,50.5,10.0,50.0,94
2022-12-17,Yuexiu,越秀站,居民区,29.5,56.6,10.0,50.0,92
2022-12-17,Baiyun,白云站,工业区,50.2,93.2,10.0,50.0,122
2022-12-18,Tianhe,天河站,商业区,33.1,63.6,10.0,50.0,97
2022-12-18,Yuexiu,越秀站,居民区,40.0,56.4,10.0,50.0,107
2022-12-18,Baiyun,白云站,工业区,46.2,92.3,10.0,50.0,116
2022-12-19,Tianhe,天河站,商业区,24.0,38.9,10.0,50.0,84
2022-12-19,Yuexiu,越秀站,居民区,28.8,47.6,10.0,50.0,91
2022-12-19,Baiyun,白云站,工业区,39.0,72.0,10.0,50.0,106
2022-12-20,Tianhe,天河站,商业区,33.9,68.3,10.0,50.0,98
2022-12-20,Yuexiu,越秀站,居民区,28.9,47.1,10.0,50.0,91
2022-12-20,Baiyun,白云站,工业区,50.3,97.0,10.0,50.0,122
2022-12-21,Tianhe,天河站,商业区,30.4,57.5,10.0,50.0,93
2022-12-21,Yuexiu,越秀站,居民区,32.9,62.6,10.0,50.0,97
2022-12-21,Baiyun,白云站,工业区,39.9,73.9,10.0,50.0,107
2022-12-22,Tianhe,天河站,商业区,23.2,38.6,10.0,50.0,83
2022-12-22,Yuexiu,越秀站,居民区,29.6,51.1,10.0,50.0,92
2022-12-22,Baiyun,白云站,工业区,36.2,61.2,10.0,50.0,102
2022-12-23,Tianhe,天河站,商业区,23.2,44.3,10.0,50.0,83
2022-12-23,Yuexiu,越秀站,居民区,32.6,47.5,10.0,50.0,97
2022-12-23,Baiyun,白云站,工业区,36.7,68.6,10.0,50.0,102
2022-12-24,Tianhe,天河站,商业区,27.6,45.8,10.0,50.0,89
2022-12-24,Yuexiu,越秀站,居民区,32.6,61.0,10.0,50.0,97
2022-12-24,Baiyun,白云站,工业区,33.0,62.9,10.0,50.0,97
2022-12-25,Tianhe,天河站,商业区,26.4,47.4,10.0,50.0,88
2022-12-25,Yuexiu,越秀站,居民区,32.8,55.6,10.0,50.0,97
2022-12-25,Baiyun,白云站,工业区,35.6,62.0,10.0,50.0,101
2022-12-26,Tianhe,天河站,商业区,37.3,57.0,10.0,50.0,103
2022-12-26,Yuexiu,越秀站,居民区,41.4,72.3,10.0,50.0,109
2022-12-26,Baiyun,白云站,工业区,42.2,66.8,10.0,50.0,110
2022-12-27,Tianhe,天河站,商业区,26.5,45.1,10.0,50.0,88
2022-12-27,Yuexiu,越秀站,居民区,27.8,48.9,10.0,50.0,90
2022-12-27,Baiyun,白云站,工业区,39.4,85.6,10.0,50.0,106
2022-12-28,Tianhe,天河站,商业区,24.8,45.1,10.0,50.0,85
2022-12-28,Yuexiu,越秀站,居民区,34.2,54.3,10.0,50.0,99
2022-12-28,Baiyun,白云站,工业区,46.3,79.7,10.0,50.0,116
2022-12-29,Tianhe,天河站,商业区,18.8,36.3,10.0,50.0,77
2022-12-29,Yuexiu,越秀站,居民区,27.5,43.7,10.0,50.0,89
2022-12-29,Baiyun,白云站,工业区,46.3,80.2,10.0,50.0,116
2022-12-30,Tianhe,天河站,商业区,34.1,69.7,10.0,50.0,99
2022-12-30,Yuexiu,越秀站,居民区,29.8,58.4,10.0,50.0,93
2022-12-30,Baiyun,白云站,工业区,37.2,83.7,10.0,50.0,103
2022-12-31,Tianhe,天河站,商业区,26.9,53.9,10.0,50.0,88
2022-12-31,Yuexiu,越秀站,居民区,37.2,69.3,10.0,50.0,103
2022-12-31,Baiyun,白云站,工业区,37.8,66.9,10.0,50.0,104
2023-01-01,Tianhe,天河站,商业区,23.7,43.7,12.0,35.0,84
2023-01-01,Yuexiu,越秀站,居民区,40.5,74.0,12.0,35.0,108
2023-01-01,Baiyun,白云站,工业区,27.1,42.0,12.0,35.0,89
2023-01-02,Tianhe,天河站,商业区,31.1,57.7,12.0,35.0,94
2023-01-02,Yuexiu,越秀站,居民区,40.2,70.9,12.0,35.0,107
2023-01-02,Baiyun,白云站,工业区,53.7,85.6,12.0,35.0,127
2023-01-03,Tianhe,天河站,商业区,38.2,72.4,12.0,35.0,105
2023-01-03,Yuexiu,越秀站,居民区,40.7,71.7,12.0,35.0,108
2023-01-03,Baiyun,白云站,工业区,62.5,118.6,12.0,35.0,139
2023-01-04,Tianhe,天河站,商业区,29.9,55.3,12.0,35.0,93
2023-01-04,Yuexiu,越秀站,居民区,42.8,72.1,12.0,35.0,111
2023-01-04,Baiyun,白云站,工业区,57.0,107.0,12.0,35.0,131
2023-01-05,Tianhe,天河站,商业区,22.7,42.2,12.0,35.0,82
2023-01-05,Yuexiu,越秀站,居民区,36.2,69.0,12.0,35.0,102
2023-01-05,Baiyun,白云站,工业区,55.9,102.9,12.0,35.0,130
2023-01-06,Tianhe,天河站,商业区,43.7,77.2,12.0,35.0,112
2023-01-06,Yuexiu,越秀站,居民区,42.1,82.6,12.0,35.0,110
2023-01-06,Baiyun,白云站,工业区,48.3,94.4,12.0,35.0,119
2023-01-07,Tianhe,天河站,商业区,31.9,54.7,12.0,35.0,96
2023-01-07,Yuexiu,越秀站,居民区,30.9,57.1,12.0,35.0,94
2023-01-07,Baiyun,白云站,工业区,51.4,104.6,12.0,35.0,123
2023-01-08,Tianhe,天河站,商业区,39.2,68.2,12.0,35.0,106
2023-01-08,Yuexiu,越秀站,居民区,31.7,59.8,12.0,35.0,95
2023-01-08,Baiyun,白云站,工业区,57.2,111.5,12.0,35.0,132
2023-01-09,Tianhe,天河站,商业区,40.7,71.5,12.0,35.0,108
2023-01-09,Yuexiu,越秀站,居民区,35.8,59.2,12.0,35.0,101
2023-01-09,Baiyun,白云站,工业区,48.6,86.7,12.0,35.0,119
2023-01-10,Tianhe,天河站,商业区,36.1,64.0,12.0,35.0,102
2023-01-10,Yuexiu,越秀站,居民区,37.7,62.1,12.0,35.0,104
2023-01-10,Baiyun,白云站,工业区,55.9,101.5,12.0,35.0,130
2023-01-11,Tianhe,天河站,商业区,34.1,56.3,12.0,35.0,99
2023-01-11,Yuexiu,越秀站,居民区,30.8,63.5,12.0,35.0,94
2023-01-11,Baiyun,白云站,工业区,53.1,78.3,12.0,35.0,126
2023-01-12,Tianhe,天河站,商业区,39.0,77.4,12.0,35.0,106
2023-01-12,Yuexiu,越秀站,居民区,39.2,83.1,12.0,35.0,106
2023-01-12,Baiyun,白云站,工业区,50.6,76.7,12.0,35.0,122
2023-01-13,Tianhe,天河站,商业区,36.9,68.3,12.0,35.0,103
2023-01-13,Yuexiu,越秀站,居民区,35.0,67.0,12.0,35.0,100
2023-01-13,Baiyun,白云站,工业区,36.7,73.4,12.0,35.0,102
2023-01-14,Tianhe,天河站,商业区,30.4,48.7,12.0,35.0,93
2023-01-14,Yuexiu,越秀站,居民区,37.8,71.4,12.0,35.0,104
2023-01-14,Baiyun,白云站,工业区,50.2,82.9,12.0,35.0,122
2023-01-15,Tianhe,天河站,商业区,32.3,50.9,12.0,35.0,96
2023-01-15,Yuexiu,越秀站,居民区,37.2,75.0,12.0,35.0,103
2023-01-15,Baiyun,白云站,工业区,49.0,96.6,12.0,35.0,120
2023-01-16,Tianhe,天河站,商业区,42.6,71.7,12.0,35.0,111
2023-01-16,Yuexiu,越秀站,居民区,37.4,83.6,12.0,35.0,103
2023-01-16,Baiyun,白云站,工业区,59.6,87.4,12.0,35.0,135
2023-01-17,Tianhe,天河站,商业区,37.0,66.7,12.0,35.0,103
2023-01-17,Yuexiu,越秀站,居民区,43.3,71.4,12.0,35.0,112
2023-01-17,Baiyun,白云站,工业区,42.8,71.3,12.0,35.0,111
2023-01-18,Tianhe,天河站,商业区,32.0,62.8,12.0,35.0,96
2023-01-18,Yuexiu,越秀站,居民区,31.7,53.1,12.0,35.0,95
2023-01-18,Baiyun,白云站,工业区,35.9,71.8,12.0,35.0,101
2023-01-19,Tianhe,天河站,商业区,41.7,72.3,12.0,35.0,110
2023-01-19,Yuexiu,越秀站,居民区,36.8,69.5,12.0,35.0,103
2023-01-19,Baiyun,白云站,工业区,59.8,112.6,12.0,35.0,135
2023-01-20,Tianhe,天河站,商业区,31.3,46.3,12.0,35.0,95
2023-01-20,Yuexiu,越秀站,居民区,32.1,58.2,12.0,35.0,96
2023-01-20,Baiyun,白云站,工业区,44.2,81.3,12.0,35.0,113
2023-01-21,Tianhe,天河站,商业区,32.1,51.0,12.0,35.0,96
2023-01-21,Yuexiu,越秀站,居民区,31.7,67.0,12.0,35.0,95
2023-01-21,Baiyun,白云站,工业区,55.5,119.2,12.0,35.0,129
2023-01-22,Tianhe,天河站,商业区,37.8,64.8,12.0,35.0,104
2023-01-22,Yuexiu,越秀站,居民区,46.1,82.8,12.0,35.0,116
2023-01-22,Baiyun,白云站,工业区,50.6,90.7,12.0,35.0,122
2023-01-23,Tianhe,天河站,商业区,19.5,41.4,12.0,35.0,78
2023-01-23,Yuexiu,越秀站,居民区,41.3,77.1,12.0,35.0,109
2023-01-23,Baiyun,白云站,工业区,48.5,89.0,12.0,35.0,119
2023-01-24,Tianhe,天河站,商业区,31.9,61.3,12.0,35.0,96
2023-01-24,Yuexiu,越秀站,居民区,31.0,56.9,12.0,35.0,94
2023-01-24,Baiyun,白云站,工业区,53.1,93.5,12.0,35.0,126
2023-01-25,Tianhe,天河站,商业区,36.9,59.2,12.0,35.0,103
2023-01-25,Yuexiu,越秀站,居民区,32.9,60.8,12.0,35.0,97
2023-01-25,Baiyun,白云站,工业区,54.0,76.9,12.0,35.0,127
2023-01-26,Tianhe,天河站,商业区,37.7,63.8,12.0,35.0,104
2023-01-26,Yuexiu,越秀站,居民区,37.4,57.3,12.0,35.0,103
2023-01-26,Baiyun,白云站,工业区,42.7,85.2,12.0,35.0,111
2023-01-27,Tianhe,天河站,商业区,35.2,60.6,12.0,35.0,100
2023-01-27,Yuexiu,越秀站,居民区,37.8,71.8,12.0,35.0,104
2023-01-27,Baiyun,白云站,工业区,52.2,93.2,12.0,35.0,125
2023-01-28,Tianhe,天河站,商业区,40.7,81.2,12.0,35.0,108
2023-01-28,Yuexiu,越秀站,居民区,40.9,74.0,12.0,35.0,108
2023-01-28,Baiyun,白云站,工业区,53.8,100.3,12.0,35.0,127
2023-01-29,Tianhe,天河站,商业区,40.6,80.3,12.0,35.0,108
2023-01-29,Yuexiu,越秀站,居民区,32.6,51.6,12.0,35.0,97
2023-01-29,Baiyun,白云站,工业区,43.8,87.5,12.0,35.0,113
2023-01-30,Tianhe,天河站,商业区,26.7,50.2,12.0,35.0,88
2023-01-30,Yuexiu,越秀站,居民区,40.6,82.5,12.0,35.0,108
2023-01-30,Baiyun,白云站,工业区,50.3,77.1,12.0,35.0,122
2023-01-31,Tianhe,天河站,商业区,30.0,46.9,12.0,35.0,93
2023-01-31,Yuexiu,越秀站,居民区,35.4,62.4,12.0,35.0,101
2023-01-31,Baiyun,白云站,工业区,40.4,84.7,12.0,35.0,108
2023-02-01,Tianhe,天河站,商业区,32.0,66.3,17.5,24.0,96
2023-02-01,Yuexiu,越秀站,居民区,51.8,102.6,17.5,24.0,124
2023-02-01,Baiyun,白云站,工业区,50.2,93.7,17.5,24.0,122
2023-02-02,Tianhe,天河站,商业区,32.3,64.1,17.5,24.0,96
2023-02-02,Yuexiu,越秀站,居民区,43.5,74.8,17.5,24.0,112
2023-02-02,Baiyun,白云站,工业区,45.7,59.6,17.5,24.0,115
2023-02-03,Tianhe,天河站,商业区,33.8,68.3,17.5,24.0,98
2023-02-03,Yuexiu,越秀站,居民区,41.3,73.0,17.5,24.0,109
2023-02-03,Baiyun,白云站,工业区,61.5,132.9,17.5,24.0,138
2023-02-04,Tianhe,天河站,商业区,48.0,77.0,17.5,24.0,119
2023-02-04,Yuexiu,越秀站,居民区,31.2,70.8,17.5,24.0,95
2023-02-04,Baiyun,白云站,工业区,75.1,137.9,17.5,24.0,157
2023-02-05,Tianhe,天河站,商业区,32.4,64.5,17.5,24.0,96
2023-02-05,Yuexiu,越秀站,居民区,43.3,76.9,17.5,24.0,112
2023-02-05,Baiyun,白云站,工业区,63.5,118.6,17.5,24.0,141
2023-02-06,Tianhe,天河站,商业区,32.9,57.1,17.5,24.0,97
2023-02-06,Yuexiu,越秀站,居民区,48.4,92.0,17.5,24.0,119
2023-02-06,Baiyun,白云站,工业区,58.2,115.6,17.5,24.0,133
2023-02-07,Tianhe,天河站,商业区,37.8,69.4,17.5,24.0,104
2023-02-07,Yuexiu,越秀站,居民区,21.7,37.1,17.5,24.0,81
2023-02-07,Baiyun,白云站,工业区,62.4,107.5,17.5,24.0,139
2023-02-08,Tianhe,天河站,商业区,37.2,59.2,17.5,24.0,103
2023-02-08,Yuexiu,越秀站,居民区,50.6,96.7,17.5,24.0,122
2023-02-08,Baiyun,白云站,工业区,62.9,91.6,17.5,24.0,140
2023-02-09,Tianhe,天河站,商业区,39.0,68.1,17.5,24.0,106
2023-02-09,Yuexiu,越秀站,居民区,42.1,70.7,17.5,24.0,110
2023-02-09,Baiyun,白云站,工业区,53.1,104.6,17.5,24.0,126
2023-02-10,Tianhe,天河站,商业区,28.5,61.5,17.5,24.0,91
2023-02-10,Yuexiu,越秀站,居民区,47.2,84.5,17.5,24.0,117
2023-02-10,Baiyun,白云站,工业区,63.6,96.0,17.5,24.0,141
2023-02-11,Tianhe,天河站,商业区,36.0,63.9,17.5,24.0,101
2023-02-11,Yuexiu,越秀站,居民区,53.0,94.9,17.5,24.0,126
2023-02-11,Baiyun,白云站,工业区,59.8,100.6,17.5,24.0,135
2023-02-12,Tianhe,天河站,商业区,42.9,91.7,17.5,24.0,111
2023-02-12,Yuexiu,越秀站,居民区,50.6,90.2,17.5,24.0,122
2023-02-12,Baiyun,白云站,工业区,61.7,118.1,17.5,24.0,138
2023-02-13,Tianhe,天河站,商业区,43.0,87.0,17.5,24.0,111
2023-02-13,Yuexiu,越秀站,居民区,51.3,91.0,17.5,24.0,123
2023-02-13,Baiyun,白云站,工业区,61.4,105.8,17.5,24.0,138
2023-02-14,Tianhe,天河站,商业区,34.5,60.2,17.5,24.0,99
2023-02-14,Yuexiu,越秀站,居民区,43.5,63.8,17.5,24.0,112
2023-02-14,Baiyun,白云站,工业区,63.2,78.8,17.5,24.0,140
2023-02-15,Tianhe,天河站,商业区,56.3,118.2,17.5,24.0,130
2023-02-15,Yuexiu,越秀站,居民区,42.3,76.2,17.5,24.0,110
2023-02-15,Baiyun,白云站,工业区,58.5,98.5,17.5,24.0,134
2023-02-16,Tianhe,天河站,商业区,41.2,72.9,17.5,24.0,109
2023-02-16,Yuexiu,越秀站,居民区,43.4,79.7,17.5,24.0,112
